year,path,file,category,md5sum,is_well_formed,num_vars,num_clauses,num_unary_clauses,num_binary_clauses,num_ternary_clauses,num_large_clauses,num_generators,percent_sym_vars,is_only_involution,is_inverting_perm,num_orbits
2012,2012/hard/Hard Combinatorial SAT+UNSAT/SC2012 Hard Combinatorial/satcomp09-main-track-unselected/crafted/SAT09/CRAFTED/sgi/satsgi-n25himBHm28-p0-q293.cnf,satsgi-n25himBHm28-p0-q293.cnf,satsgi,a28ad52a4682a588e8f26e2a0f8c1f0e,1,700,17875,0,17850,0,25,51,100,1,0,1
2012,2012/hard/Hard Combinatorial SAT+UNSAT/SATCompetition2007/crafted/Medium/contest05/jarvisalo/mod2-rand3bip-sat-220-2.sat05-2174.reshuffled-07.cnf,mod2-rand3bip-sat-220-2.sat05-2174.reshuffled-07.cnf,unknown,a29014c1083fbe8ff0da4344f4f9d84f,1,220,880,0,0,880,0,-1,-1,-1,-1,-1
2017,2017/all/NoLimits/g2-gss-26-s100.cnf,g2-gss-26-s100.cnf,unknown,a2be03cdc152990d030fb3c2aea1f730,1,31942,96138,64,61502,34572,0,0,0,1,0,0
2016,2016/app/NoLimits/g2-gss-26-s100.cnf,g2-gss-26-s100.cnf,unknown,a2be03cdc152990d030fb3c2aea1f730,1,31942,96138,64,61502,34572,0,0,0,1,0,0
2012,2012/app/Application SAT+UNSAT/SATChallenge2012_Application/SAT Race unselected/satelite/simon03:sat02bis:dp11u10.used-as.sat04-357.cnf,simon03:sat02bis:dp11u10.used-as.sat04-357.cnf,simon,a2cb26663a2e32c0d2a69bc18f06ce39,1,9197,25271,22,16168,9032,1,2,5,1,0,220
2018,2018/all/Chowdhury/gto_p50c314.cnf,gto_p50c314.cnf,gto,a2cb322029f73c44cb2fda71e8efa5d0,1,635,4319,51,3928,5,335,50,9,1,0,1
2013,2013/app/SC13_submissions/soos--grainofsalt/bivium-exptime12800/bivium-39-200-0s0-0xdcfb6ab71951500b8e460045bd45afee15c87e08b0072eb174-43.cnf,bivium-39-200-0s0-0xdcfb6ab71951500b8e460045bd45afee15c87e08b0072eb174-43.cnf,bivium,a2de7ecb3149f61c2513bce2556f5acc,1,974,5505,240,428,459,4378,238,25,1,0,1
2013,2013/app/SC13_submissions/soos--grainofsalt/bivium-exptime12800/bivium-39-200-0s0-0x53e7622aad02b083b53dcd6a4a76f54a150ceb996ea1dfa300-63.cnf,bivium-39-200-0s0-0x53e7622aad02b083b53dcd6a4a76f54a150ceb996ea1dfa300-63.cnf,bivium,a2fa71375a40959c943fd51fff0734e5,1,971,5434,240,408,450,4336,238,25,1,0,1
2012,2012/app/Application SAT+UNSAT/SATChallenge2012_Application/SAT Race unselected/mironov-zhang/sha0_35_5.cnf,sha0_35_5.cnf,sha,a3004d2364ec6ae917498b2f805b237c,1,48689,204055,187,84522,36898,82288,56,1,1,0,56
2012,2012/app/Application SAT+UNSAT/SATCompetition2009/application/SAT09/APPLICATIONS/satComp09_BioInstances/rpoc_xits_07_UNSAT.cnf,rpoc_xits_07_UNSAT.cnf,rpoc,a30111c778b4a83ebe950f77b63a1b33,1,1128,63345,0,1950,61372,23,2,18,1,0,96
2017,2017/all/NoLimits/g2-hwmcc15deep-bob12s02-k17.cnf,g2-hwmcc15deep-bob12s02-k17.cnf,unknown,a30601a182dabe2481d53b55d3175a53,1,216247,639883,1,426612,213270,0,0,0,1,0,0
2016,2016/app/NoLimits/g2-hwmcc15deep-bob12s02-k17.cnf,g2-hwmcc15deep-bob12s02-k17.cnf,unknown,a30601a182dabe2481d53b55d3175a53,1,216247,639883,1,426612,213270,0,0,0,1,0,0
2012,2012/app/Application SAT+UNSAT/SATCompetition2011/application/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-bin_libsmbsharemodes_vc5759-tseitin.cnf,smtlib-qfbv-aigs-bin_libsmbsharemodes_vc5759-tseitin.cnf,smt-qfbv,a30def0080757b5d7af9c24a8bc9045a,1,164758,456350,2,304232,152116,0,142,2,1,0,1051
2017,2017/all/NoLimits/mp1-blockpuzzle_9x9_s1_free7.cnf,mp1-blockpuzzle_9x9_s1_free7.cnf,blockpuzzle,a30e9c75ee39893b5ce5569110d64fde,1,7209,1220913,1060,614196,0,81,24,100,1,0,1296
2016,2016/app/NoLimits/mp1-blockpuzzle_9x9_s1_free7.cnf,mp1-blockpuzzle_9x9_s1_free7.cnf,blockpuzzle,a30e9c75ee39893b5ce5569110d64fde,1,7209,1220913,1060,614196,0,81,24,100,1,0,1296
2012,2012/app/Application SAT+UNSAT/SATChallenge2012_Application/SAT Race unselected/satelite/simon03:sat02bis:cnt10.used-as.sat04-356.cnf,simon03:sat02bis:cnt10.used-as.sat04-356.cnf,unknown,a30eb016f201bfa7b50a85b567f2ad84,1,20470,68561,20,18414,50127,0,0,0,1,0,0
2017,2017/all/NoLimits/mp1-23.3.cnf,mp1-23.3.cnf,mp1,a338a0a0f197d1e73fe636715e95186f,1,4288,132672,448,33,4618,127573,63,2,1,0,1
2016,2016/app/NoLimits/mp1-23.3.cnf,mp1-23.3.cnf,mp1,a338a0a0f197d1e73fe636715e95186f,1,4288,132672,448,33,4618,127573,63,2,1,0,1
2014,2014/app/sc14-app/pb_300_10_lb_07.cnf,pb_300_10_lb_07.cnf,unknown,a33e9d7fa7bb4c568efe4951c868ea60,1,138579,621238,19916,368932,228448,1842,0,0,1,0,0
2013,2013/hard/SC13_submissions/mugrauer_balint--GI/crafted_n10_d6_c4_num15.cnf,crafted_n10_d6_c4_num15.cnf,crafted,a3410a93be93397c187ea760f19b1dfe,1,42048,11135140,0,11134700,0,440,42,100,1,0,1332
2017,2017/all/NoLimits/mp1-rubikcube520.cnf,mp1-rubikcube520.cnf,unknown,a3626e5ef8964a2a8b87084580675ad2,1,3114,62819,208,1395,54672,6544,0,0,1,0,0
2016,2016/app/NoLimits/mp1-rubikcube520.cnf,mp1-rubikcube520.cnf,unknown,a3626e5ef8964a2a8b87084580675ad2,1,3114,62819,208,1395,54672,6544,0,0,1,0,0
2017,2017/all/NoLimits/mp1-Nb5T15.cnf,mp1-Nb5T15.cnf,nb,a381d4836c1e9a2a89d7199a47e22e11,1,6360,25200,0,10125,11700,3375,5,100,1,0,951
2016,2016/app/NoLimits/mp1-Nb5T15.cnf,mp1-Nb5T15.cnf,nb,a381d4836c1e9a2a89d7199a47e22e11,1,6360,25200,0,10125,11700,3375,5,100,1,0,951
2014,2014/hard/sc14-crafted/edges-072-3-1124111-35.cnf,edges-072-3-1124111-35.cnf,unknown,a385ced3b71ac3da6a9e68dfc8718674,1,216,285,0,216,69,0,0,0,1,0,0
2018,2018/all/Ehlers/ex175_17.cnf,ex175_17.cnf,unknown,a390ef0a9b230c4b52c02c49bea97ee4,0,895701,17708937,5185,1131052,3418800,3940200,0,0,1,0,0
2012,2012/hard/Hard Combinatorial SAT+UNSAT/SATCompetition2009/crafted/SAT09/CRAFTED/parity-games/instance_n3_i4_pp_ci_ce.cnf,instance_n3_i4_pp_ci_ce.cnf,parity-game,a3abb10f5ab4ed4f5093550970c0200d,1,696,3122,0,975,1138,893,2,1,1,0,2
2012,2012/hard/Hard Combinatorial SAT+UNSAT/SC2012 Hard Combinatorial/satrace-unselected/er/mutcb12.cnf,mutcb12.cnf,mutcb,a3ba5dd8a60550de81c02f9dfd4264e6,1,281,856,0,720,36,100,2,93,1,0,65
2018,2018/all/Jingchao/a_rphp065_04.cnf,a_rphp065_04.cnf,a_rphp,a3e00e8dc6e826f0e552e6e0c2d12a4b,1,552,10063,0,778,0,9285,5,72,1,0,130
2013,2013/hard/SC13_submissions/manthey--hidoku/hid-uns-enc-6-1-0-0-0-0-17599.cnf,hid-uns-enc-6-1-0-0-0-0-17599.cnf,unknown,a3ebaad33ad68fa06f01c4549d8b9124,1,1908,6232,4,3672,0,2556,0,0,1,0,0
2017,2017/all/NoLimits/mp1-ps_5000_21250_3_0_0.8_0_1.55_2.cnf,mp1-ps_5000_21250_3_0_0.8_0_1.55_2.cnf,unknown,a40c439d49f76e56d5a2fbd1b954948b,1,5000,21250,0,0,21250,0,0,0,1,0,0
2016,2016/app/NoLimits/mp1-ps_5000_21250_3_0_0.8_0_1.55_2.cnf,mp1-ps_5000_21250_3_0_0.8_0_1.55_2.cnf,unknown,a40c439d49f76e56d5a2fbd1b954948b,1,5000,21250,0,0,21250,0,0,0,1,0,0
2013,2013/app/SC13_submissions/nossum--sha1/22-160/001.cnf,001.cnf,nosum-sha1,a414f1a17b595e4412e35274a41f44b9,1,4128,126580,448,32,4612,121488,63,2,1,0,1
2017,2017/all/NoLimits/g2-mizh-md5-48-2.cnf,g2-mizh-md5-48-2.cnf,mizh-md5,a420102680cef46239a1a26d099d3bb5,1,66892,279240,201,120424,42781,115778,18,1,1,0,18
2016,2016/app/NoLimits/g2-mizh-md5-48-2.cnf,g2-mizh-md5-48-2.cnf,mizh-md5,a420102680cef46239a1a26d099d3bb5,1,66892,279240,201,120424,42781,115778,18,1,1,0,18
2013,2013/app/satchal12-selected/Application_SAT+UNSAT/SATChallenge2012_Application/SAT_Race_unselected/mironov-zhang/md5_48_2.cnf,md5_48_2.cnf,md5,a420102680cef46239a1a26d099d3bb5,1,66892,279240,201,120424,42781,115778,18,1,1,0,18
2012,2012/app/Application SAT+UNSAT/SATChallenge2012_Application/SAT Race unselected/mironov-zhang/md5_48_2.cnf,md5_48_2.cnf,md5,a420102680cef46239a1a26d099d3bb5,1,66892,279240,201,120424,42781,115778,18,1,1,0,18
2018,2018/all/Heule/CNP-5-1700.cnf,CNP-5-1700.cnf,cnp,a42f20fab044427d59797dc3204c2b4d,1,19585,140691,4,136770,0,3917,1,40,1,0,3917
2013,2013/hard/SC13_submissions/mugrauer_balint--GI/crafted_n10_d6_c4_num4.cnf,crafted_n10_d6_c4_num4.cnf,crafted,a431aefbd1ca4c3d97726cd9c01cdb39,1,42048,11134084,0,11133644,0,440,42,100,1,0,1332
2014,2014/app/sc14-app/total-10-13-u.cnf,total-10-13-u.cnf,unknown,a443b9e3a7093c1d9a47b42016a65c52,1,226208,1021181,9552,821353,137896,42860,0,0,1,0,0
2012,2012/app/Application SAT+UNSAT/SATCompetition2007/industrial/anbulagan/medium-unsat/total-10-13-u.cnf,total-10-13-u.cnf,unknown,a443b9e3a7093c1d9a47b42016a65c52,1,226208,1021181,9552,821353,137896,42860,0,0,1,0,0
2017,2017/all/NoLimits/mp1-ps_5000_21250_3_0_0.7_0_1.50_2.cnf,mp1-ps_5000_21250_3_0_0.7_0_1.50_2.cnf,unknown,a4556e3d6ecac9a68f07e6415c56c1d0,1,5000,21250,0,0,21250,0,0,0,1,0,0
2016,2016/app/NoLimits/mp1-ps_5000_21250_3_0_0.7_0_1.50_2.cnf,mp1-ps_5000_21250_3_0_0.7_0_1.50_2.cnf,unknown,a4556e3d6ecac9a68f07e6415c56c1d0,1,5000,21250,0,0,21250,0,0,0,1,0,0
2012,2012/hard/Hard Combinatorial SAT+UNSAT/SATCompetition2009/crafted/SAT09/CRAFTED/parity-games/instance_n7_i7_pp.cnf,instance_n7_i7_pp.cnf,parity-game,a46a7114b1e82f32d55f375939366e5f,1,13041,133580,0,20755,63007,46269,6,1,1,0,6
2016,2016/hard/crafted16/Elffers/ecgrid6x230_shuffled.cnf,ecgrid6x230_shuffled.cnf,ecgrid,a4736ccd6bd797263576353ae329c420,1,2761,11042,0,2,11040,0,3,100,1,1,809
2018,2018/all/Devriendt/school1.col.14.cnf,school1.col.14.cnf,school,a475048ecb509a8463720da9ddc559d8,1,5005,248620,0,248235,0,385,75,100,1,0,365
2018,2018/all/final/Zhou/ramsey-32-4.cnf,ramsey-32-4.cnf,ramsey,a4766c27f48bb0c3f9903aef05ae1b1a,1,45632,198400,0,0,79360,119040,33,100,1,1,3
2018,2018/all/final/Zhou/frb35-17-5-mgd_ext.cnf,frb35-17-5-mgd_ext.cnf,unknown,a4887326f9b1b0c81a8a08af5e6a9a53,1,175,12334,0,142,17,12104,0,0,1,0,0
2014,2014/hard/sc14-crafted/ezfact64_3.sat05-450.reshuffled-07.cnf,ezfact64_3.sat05-450.reshuffled-07.cnf,unknown,a4a7c528ede134442a2d3ba0a444cdbb,1,3073,19785,65,0,4344,15376,0,0,1,0,0
2012,2012/hard/Hard Combinatorial SAT+UNSAT/SATCompetition2007/crafted/Hard/contest02/ezfact64_3.sat05-450.reshuffled-07.cnf,ezfact64_3.sat05-450.reshuffled-07.cnf,unknown,a4a7c528ede134442a2d3ba0a444cdbb,1,3073,19785,65,0,4344,15376,0,0,1,0,0
2013,2013/hard/satcomp09-main-track-selected/crafted/SAT09/CRAFTED/modcircuits/mod4block_2vars_10gates_u2_autoenc.cnf,mod4block_2vars_10gates_u2_autoenc.cnf,mod,a4aa05bad2a3138b013cb1793208898f,1,479,123509,64,1279,0,121446,1,4,0,0,4
2014,2014/hard/sc14-crafted/mrpp_8x8#16_10.cnf,mrpp_8x8#16_10.cnf,unknown,a4b268513520298979f0e80cdfe256d1,1,8918,73631,580,29511,22914,20626,0,0,1,0,0
2015,2015/all/48bits_12.dimacs.cnf,48bits_12.dimacs.cnf,unknown,a4c1f5151d7824bc78e1890a425595a5,1,685,18047,0,106,773,17168,0,0,1,0,0
2013,2013/app/satchal12-selected/Application_SAT+UNSAT/SATCompetition2011/application/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtvissoap1-tseitin.cnf,hwmcc10-timeframe-expansion-k45-pdtvissoap1-tseitin.cnf,unknown,a4c7dbdc89378b1335eea4904f9f5cb5,1,156058,466691,2,311126,155563,0,0,0,1,0,0
2012,2012/app/Application SAT+UNSAT/SATCompetition2011/application/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtvissoap1-tseitin.cnf,hwmcc10-timeframe-expansion-k45-pdtvissoap1-tseitin.cnf,unknown,a4c7dbdc89378b1335eea4904f9f5cb5,1,156058,466691,2,311126,155563,0,0,0,1,0,0
2012,2012/app/Application SAT+UNSAT/SC2012_Application_Debugged/satrace-unselected/ibm/2002/31_2_rule_1/SAT_dat.k55.debugged.cnf,SAT_dat.k55.debugged.cnf,ibm,a4dac68c8db21a27812ba01e9f2fe222,1,81775,366484,543,277616,40200,39568,604,1,1,0,2
2015,2015/all/46bits_11.dimacs.cnf,46bits_11.dimacs.cnf,unknown,a4db085e490d05f0a736508b3e75c846,1,689,16922,0,117,816,15989,0,0,1,0,0
2013,2013/hard/SC13_submissions/kovasznai_frohlich_biere--smtbench/ndist.b/ndist.b.25988.cnf,ndist.b.25988.cnf,unknown,a4e6e231401388dac0630045643120b7,1,337836,467770,1,311846,155923,0,0,0,1,0,0
2018,2018/all/Heusser/satcoin-genesis-SAT-1024.cnf,satcoin-genesis-SAT-1024.cnf,satcoin,a53694580a642b116c3d609e0ff4b52d,1,134781,648806,12,51552,540134,57108,69,1,1,1,7
2015,2015/all/mrpp_4x4#6_5.cnf,mrpp_4x4#6_5.cnf,unknown,a5378703d4f93b0df883b8bd0b621bbf,1,963,5002,96,2432,1914,560,0,0,1,0,0
2013,2013/app/SC13_submissions/heule_weaver--arc4/arcfour_initialPermutation_6_64.cnf,arcfour_initialPermutation_6_64.cnf,unknown,a53911f9eecf57f3cc2e54a74a22ff99,1,105793,405350,385,39864,364561,540,0,0,1,0,0
2012,2012/hard/Hard Combinatorial SAT+UNSAT/SATChallenge2012_crafted_debugged/dubois50.cnf.mis-99.debugged.cnf,dubois50.cnf.mis-99.debugged.cnf,unknown,a541ac8c8485b2afcaa5114e6c984609,1,14901,29850,98,15248,14504,0,0,0,1,0,0
2013,2013/app/satchal12-selected/Application_SAT+UNSAT/SAT_Race_2010/software-verification/bitverif/minxorminand128.cnf,minxorminand128.cnf,unknown,a551844fb6a7f35cf6025d0a525ca14e,1,153834,459965,2,306642,153321,0,0,0,1,0,0
2012,2012/app/Application SAT+UNSAT/SAT Race 2010/software-verification/bitverif/minxorminand128.cnf,minxorminand128.cnf,unknown,a551844fb6a7f35cf6025d0a525ca14e,1,153834,459965,2,306642,153321,0,0,0,1,0,0
2014,2014/hard/sc14-crafted/EDP3-16000.cnf,EDP3-16000.cnf,edp,a55a5d31fb9e382ab8d103e0535952b0,1,138294,1039503,0,174109,719104,146290,1,100,1,1,77147
2012,2012/hard/Hard Combinatorial SAT+UNSAT/SC2012 Hard Combinatorial/satcomp09-main-track-unselected/crafted/SAT09/CRAFTED/rbsat/random/forced/rbsat-v760c43649gyes7.cnf,rbsat-v760c43649gyes7.cnf,unknown,a5606e833b325f50fbbc08ffe8695889,1,760,43649,0,41328,0,40,0,0,1,0,0
2014,2014/hard/sc14-crafted/ccp-s8-facto2.cnf,ccp-s8-facto2.cnf,ccp,a561f4cd93bd117fa99b4b0232181d45,1,496,8872,0,448,8400,24,22,97,1,0,6
2014,2014/hard/sc14-crafted/edges-024-4-7787777-1-00.cnf,edges-024-4-7787777-1-00.cnf,unknown,a56477a1122a1cb328d0e361711e2e56,1,97,204,0,0,204,0,0,0,1,0,0
2018,2018/all/Manthey/Problem14_label14_false-unreach-call.c.cnf,Problem14_label14_false-unreach-call.c.cnf,unreach,a57a50650e564ceb63ae17ca56f4d9dc,1,1171972,5021845,18491,1018991,3630516,339822,800,4,1,1,5008
2018,2018/all/Chen/20180326_095805836_p_cnf_320_1120.cnf,20180326_095805836_p_cnf_320_1120.cnf,unknown,a596a79961d7e10874d22d4b4e19e2b8,1,320,1120,0,0,1120,0,0,0,1,0,0
2013,2013/app/satchal12-selected/Application_SAT+UNSAT/SATCompetition2009/application/SAT09/APPLICATIONS/crypto/desgen/gss-17-s100.cnf,gss-17-s100.cnf,unknown,a5acf68fdb8596748ff1a3d5aad962ba,1,31318,94116,64,60636,33416,0,0,0,1,0,0
2012,2012/hard/Hard Combinatorial SAT+UNSAT/SATCompetition2011/crafted/SAT09/CRAFTED/modcircuits/mod4block_2vars_8gates_u2.cnf,mod4block_2vars_8gates_u2.cnf,mod,a5bb71bc1d85a401ce9f42ed1404d63e,1,387,62656,64,1021,0,60923,5,3,1,0,5
2018,2018/all/final/CRIL/T129.2.0.cnf,T129.2.0.cnf,t,a5bfed88a2c7cead96dc32de2f4ce6f3,1,3165889,10918861,0,4757867,5693122,111884,325,1,1,0,3484
2012,2012/app/Application SAT+UNSAT/SATCompetition2011/application/SAT11/application/manthey/traffic/traffic_r_uc_sat.cnf,traffic_r_uc_sat.cnf,trafic,a5cb42fe5f9238d9fb581eb8ad81e23f,1,467551,4467733,0,635833,908103,2923797,173,9,0,1,13153
2012,2012/hard/Hard Combinatorial SAT+UNSAT/SATChallenge2012_crafted_debugged/sgen1-unsat-103-100.cnf.mis-78.debugged.cnf,sgen1-unsat-103-100.cnf.mis-78.debugged.cnf,unknown,a608cd6a5063691f3f07c66d33320e82,1,8217,16410,77,8402,7931,0,0,0,1,0,0
2012,2012/app/Application SAT+UNSAT/SAT Race 2008/post-c32s-gcdm16-23.cnf,post-c32s-gcdm16-23.cnf,unknown,a61ef2b7b3d16661e8162c430ffb1a51,1,135543,404326,1,269550,134775,0,0,0,1,0,0
2018,2018/all/Devriendt/queen8_12.col.12.cnf,queen8_12.col.12.cnf,queen,a628220c74369bf594730c49be5677f7,1,1056,30192,0,15048,0,96,12,100,1,0,24
2018,2018/all/final/Collatz/bx-d-4-7-8.cnf,bx-d-4-7-8.cnf,Collatz,a63e80080ef2eed464a10ee7ab5b5f8b,1,31376,304471,54,90849,184000,0,10,11,1,0,833
2013,2013/app/SC13_submissions/mayer-eichberger--carseq/pb_300_04_lb_05.cnf,pb_300_04_lb_05.cnf,unknown,a64e998696b188189301118d467fbe30,1,147726,660773,22836,395189,239418,1830,0,0,1,0,0
2014,2014/hard/sc14-crafted/LABS_n052_goal004.cnf,LABS_n052_goal004.cnf,labs,a672ff90fa74a68799dfe1c15cad4710,1,75715,153921,97,80540,73284,0,2,1,1,0,2
2012,2012/app/Application SAT+UNSAT/SATChallenge2012_Application/SAT Race unselected/manolios/cnf/f10bi.cnf,f10bi.cnf,f,a6983af3eefa934508de714559268345,1,371249,1107583,1,738388,369194,0,3,6,1,0,11057
2017,2017/all/NoLimits/mp1-23.6.cnf,mp1-23.6.cnf,mp1,a69d96fd9779b0327a514ec2c169f63d,1,4288,132672,448,33,4618,127573,63,2,1,0,1
2016,2016/app/NoLimits/mp1-23.6.cnf,mp1-23.6.cnf,mp1,a69d96fd9779b0327a514ec2c169f63d,1,4288,132672,448,33,4618,127573,63,2,1,0,1
2012,2012/app/Application SAT+UNSAT/SATCompetition2011/application/SAT07/industrial/anbulagan/hard-sat/partial-10-15-s.cnf,partial-10-15-s.cnf,unknown,a6b04ec2cace5c4e6bef212c7f2df796,1,261020,1211106,9786,944924,189846,48620,0,0,1,0,0
2014,2014/hard/sc14-crafted/ccp-s7-facto4.cnf,ccp-s7-facto4.cnf,ccp,a6bb9c75b8538e1ffbfdbad06cf1a6cf,1,1148,21035,0,588,20412,35,33,98,1,0,6
2014,2014/hard/sc14-crafted/EDP3-12000.cnf,EDP3-12000.cnf,edp,a6f12eedbbc577c6c8c5f8477a4481a5,1,100282,750397,0,125423,518692,106282,1,100,1,1,56141
2012,2012/hard/Hard Combinatorial SAT+UNSAT/Submissions/Random/fixed-shape-forced-300-354-2-2-3-2/fsf-300-354-2-2-3-2.56.opt.cnf,fsf-300-354-2-2-3-2.56.opt.cnf,unknown,a70bf63b383ada05dc11df151c8f8318,1,3486,8496,0,0,5664,2832,0,0,1,0,0
2013,2013/hard/SC13_submissions/mugrauer_balint--GI/crafted_n11_d6_c3_num7.cnf,crafted_n11_d6_c3_num7.cnf,crafted,a71314d3e320ce375648e231fba07514,1,36208,7010716,0,7010232,0,484,46,100,1,0,1147
2013,2013/hard/satchal12-selected/Hard_Combinatorial_SAT+UNSAT/SATCompetition2011/crafted/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-22_464.cnf,VanDerWaerden_pd_2-3-22_464.cnf,unknown,a722a199fd84ba0b319251daa47aa19c,1,232,28991,0,77,26594,2320,0,0,1,0,0
2012,2012/hard/Hard Combinatorial SAT+UNSAT/SATCompetition2011/crafted/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-22_464.cnf,VanDerWaerden_pd_2-3-22_464.cnf,unknown,a722a199fd84ba0b319251daa47aa19c,1,232,28991,0,77,26594,2320,0,0,1,0,0
2018,2018/all/Heusser/satcoin-genesis-SAT-2048.cnf,satcoin-genesis-SAT-2048.cnf,satcoin,a725c65c093608d2549a83e3c687261d,1,134781,648806,12,51552,540134,57108,69,1,1,1,7
2014,2014/hard/sc14-crafted/shift1add.10000.cnf,shift1add.10000.cnf,shift,a7612b35edc38fe97cedeb42bff75d93,1,219991,389981,1,259988,129992,0,2,1,1,1,3
2018,2018/all/Jingchao/e_rphp035_05.cnf,e_rphp035_05.cnf,rphp,a783de2b5990316e0be1490db4c8b1a3,1,2960,5555,0,525,5030,0,8,99,1,0,919
2014,2014/hard/sc14-crafted/rnd-v25-e212-k9.cnf,rnd-v25-e212-k9.cnf,unknown,a788b36ba4daf45fce85db9c39b8bad7,1,39050,927301,625,141181,777445,8050,0,0,1,0,0
2018,2018/all/Liang/assoc_mult_err_3.c.cnf,assoc_mult_err_3.c.cnf,unknown,a78cc8e41c80642906559a9a3bfc648c,1,15499,71247,17,17418,49114,4698,6,1,1,1,11
2014,2014/app/sc14-app/smtlib-qfbv-aigs-lfsr_004_127_112-tseitin.cnf,smtlib-qfbv-aigs-lfsr_004_127_112-tseitin.cnf,smt-qfbv,a78f49949ed32c6f8eea9d5e428c909d,1,350506,878969,2,585978,292989,0,1,2,1,0,1832
2013,2013/app/satchal12-selected/Application_SAT+UNSAT/SATCompetition2011/application/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-lfsr_004_127_112-tseitin.cnf,smtlib-qfbv-aigs-lfsr_004_127_112-tseitin.cnf,smt-qfbv,a78f49949ed32c6f8eea9d5e428c909d,1,350506,878969,2,585978,292989,0,1,2,1,0,1832
2012,2012/app/Application SAT+UNSAT/SATCompetition2011/application/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-lfsr_004_127_112-tseitin.cnf,smtlib-qfbv-aigs-lfsr_004_127_112-tseitin.cnf,smt-qfbv,a78f49949ed32c6f8eea9d5e428c909d,1,350506,878969,2,585978,292989,0,1,2,1,0,1832
2014,2014/app/sc14-app/grid-strips-grid-y-3.065-SAT.cnf,grid-strips-grid-y-3.065-SAT.cnf,unknown,a793c05b8efeb4ff46e0a28865471322,1,477460,3973035,625,3893110,0,79300,0,0,1,0,0
2013,2013/app/satchal12-selected/Application_SAT+UNSAT/SATChallenge2012_Application/SAT_Competition_2011_unselected/SAT11/application/rintanen/SATPlanning/grid-strips-grid-y-3.065-SAT.cnf,grid-strips-grid-y-3.065-SAT.cnf,unknown,a793c05b8efeb4ff46e0a28865471322,1,477460,3973035,625,3893110,0,79300,0,0,1,0,0
2012,2012/app/Application SAT+UNSAT/SATChallenge2012_Application/SAT Competition 2011 unselected/SAT11/application/rintanen/SATPlanning/grid-strips-grid-y-3.065-SAT.cnf,grid-strips-grid-y-3.065-SAT.cnf,unknown,a793c05b8efeb4ff46e0a28865471322,1,477460,3973035,625,3893110,0,79300,0,0,1,0,0
2014,2014/app/sc14-app/gss-20-s100.cnf,gss-20-s100.cnf,unknown,a794a6d5c5cef207b230b9c11bc6a020,1,31503,94748,64,60816,33868,0,0,0,1,0,0
2013,2013/app/satchal12-selected/Application_SAT+UNSAT/SAT_Race_2010/cryptography/desgen/gss-20-s100.cnf,gss-20-s100.cnf,unknown,a794a6d5c5cef207b230b9c11bc6a020,1,31503,94748,64,60816,33868,0,0,0,1,0,0
2015,2015/all/64bits_13.dimacs.cnf,64bits_13.dimacs.cnf,unknown,a7b90892e041edae3bcc1bfe120bd3ec,1,1152,29555,0,179,1205,28171,0,0,1,0,0
2012,2012/app/Application SAT+UNSAT/SAT Race 2010/mixed/bioinf/q_query_3_l44_lambda.cnf,q_query_3_l44_lambda.cnf,query,a7bc41b32260e4459b2bee7c18cacba1,1,31540,157264,4108,39355,91991,21768,192,4,1,0,416
2013,2013/app/SC13_submissions/biere_heule_jarvisalo_manthey--hwmcc12miters/opt/bob12s04.cnf,bob12s04.cnf,bob,a7bd06f6d475655b73ad1a8f15d9a566,1,542367,1424299,1,949532,474766,0,4,1,1,1,20
2015,2015/all/manthey_DimacsSorter_36_4.cnf,manthey_DimacsSorter_36_4.cnf,unknown,a7bd18cf7868a85affbf836ce0d7f4d3,1,4965,16282,0,11494,4494,272,0,0,1,0,0
2014,2014/hard/sc14-crafted/bvslt_13916.cnf,bvslt_13916.cnf,unknown,a7d09f8867a8adbb5f8e5a27c98dd484,1,1215303,1818059,1,1215330,602728,0,0,0,1,0,0
2017,2017/all/NoLimits/mp1-ps_5000_21250_3_0_0.7_0_1.50_0.cnf,mp1-ps_5000_21250_3_0_0.7_0_1.50_0.cnf,unknown,a7d55d0edc7cf32d692d1298f4bad69d,1,5000,21250,0,0,21250,0,0,0,1,0,0
2016,2016/app/NoLimits/mp1-ps_5000_21250_3_0_0.7_0_1.50_0.cnf,mp1-ps_5000_21250_3_0_0.7_0_1.50_0.cnf,unknown,a7d55d0edc7cf32d692d1298f4bad69d,1,5000,21250,0,0,21250,0,0,0,1,0,0
2018,2018/all/final/Collatz/full-by-za.rules.5-7.cnf,full-by-za.rules.5-7.cnf,Collatz,a7f47f925f724dc9b6be4853e23b9ae3,1,41895,272692,97,99225,172585,0,6,32,1,0,3332
